Title,Genre,Rating,Votes,Duration,Genre_Source
275. The Devil's Disciples,Horror,9.1, (35),1h 22m,Horror
276. The Windigo,Horror,5.2, (592),1h 25m,Horror
277. Kalinga,Horror,7.8, (7.5K),1h 56m,Horror
278. Last Night at Terrace Lanes,Horror,4.3, (610),1h 15m,Horror
279. Siccin 7,Horror,4.1, (882),1h 34m,Horror
280. Cara,Horror,7.1, (41),1h 36m,Horror
281. Pater Noster and the Mission of Light,Horror,7.3, (122),Not Rated,Horror
282. Lumina,Horror,2.1, (611),1h 53m,Horror
283. Crackcoon,Horror,3.6, (395),1h 28m,Horror
284. Curse of the Naked Ghost Hunters,Horror,5.0, (10),35m,Horror
285. Solvent,Horror,7.6, (381),,Horror
286. The Legend of Lake Hollow,Horror,3.7, (481),1h 28m,Horror
287. House of Ashes,Horror,6.8, (26),1h 35m,Horror
288. Monster Mash,Horror,3.5, (411),1h 25m,Horror
289. Mister Sleep,Horror,3.4, (166),1h 34m,Horror
290. The Hunted,Horror,5.1, (362),1h 34m,Horror
291. Texas Cult House,Horror,8.2, (21),,Horror
292. Death's Sonata,Horror,7.6, (241),1h 43m,Horror
293. Possessions,Horror,3.8, (839),1h 29m,Horror
294. Family,Horror,7.6, (30),1h 35m,Horror
295. Munkar,Horror,5.2, (469),1h 27m,Horror
296. The Severed Sun,Horror,6.4, (33),,Horror
297. Orang Ikan,Horror,6.5, (31),1h 23m,Horror
298. Its Name Was Mormo,Horror,4.8, (107),1h 33m,Horror
299. Spithood,Horror,5.8, (1.1K),58m,Horror
300. Delicate Arch,Horror,5.6, (34),1h 25m,Horror
301. Haunt Season,Horror,4.9, (750),1h 21m,Horror
302. Sketch,Horror,8.3, (41),1h 32m,Horror
303. Chainsaws Were Singing,Horror,7.2, (340),1h 57m,Horror
304. Salsa,Horror,5.7, (252),1h 40m,Horror
305. The Backrooms,Horror,,,1h 3m,Horror
306. Witch Hunter,Horror,4.6, (19),1h 20m,Horror
307. Pasahero,Horror,6.1, (20),2h,Horror
308. Kang Mak,Horror,6.4, (747),2h 2m,Horror
309. The Alien Report,Horror,4.6, (148),1h 21m,Horror
310. The Redemption of Sin,Horror,7.3, (48),1h 56m,Horror
311. Don't Make a Sound,Horror,4.6, (26),1h 20m,Horror
312. Bury Your Dead,Horror,5.4, (74),2h 8m,Horror
313. Obayifo Project,Horror,3.5, (177),1h 11m,Horror
314. Replicator,Horror,4.5, (84),1h 15m,Horror
315. Do Not Open,Horror,2.6, (255),1h 31m,Horror
316. Chateau,Horror,3.9, (249),1h 23m,Horror
317. History of Evil,Horror,3.4, (815),1h 38m,Horror
318. Scared to Death,Horror,6.2, (26),1h 38m,Horror
319. A Mother's Embrace,Horror,5.8, (545),1h 30m,Horror
320. Hunting Matthew Nichols,Horror,9.0, (44),1h 36m,Horror
321. Director's Cut,Horror,7.8, (73),1h 30m,Horror
322. Dancing Village: The Curse Begins,Horror,5.7, (4.1K),2h 2m,Horror
323. Demonte Colony 2,Horror,6.6, (4.4K),2h 24m,Horror
324. The Moogai,Horror,5.5, (138),1h 26m,Horror
325. Grotesque 2,Horror,6.6, (392),,Horror
326. (Pri)sons,Horror,5.0, (244),1h 40m,Horror
327. Kromoleo,Horror,4.1, (206),1h 20m,Horror
328. The Jack in the Box Rises,Horror,4.1, (775),1h 32m,Horror
329. The Naughty List of Mr. Scrooge,Horror,4.5, (188),1h 30m,Horror
330. Paranoia,Horror,4.1, (350),1h 35m,Horror
331. Haze,Horror,7.0, (42),1h 16m,Horror
332. Space Sharks,Horror,1.5, (310),1h 10m,Horror
333. A Savior Red,Horror,6.5, (195),1h 27m,Horror
334. The Stalking,Horror,4.8, (28),1h 12m,Horror
335. Graveyard Shark,Horror,3.3, (207),1h 37m,Horror
336. Christmas Slasher,Horror,,,,Horror
337. The Containment,Horror,,,,Horror
338. Dinner with Leatherface,Horror,7.8, (13),1h 46m,Horror
339. Ghost Game,Horror,3.4, (270),1h 26m,Horror
340. My Redneck Neighbor: Chapter 2 - Let the Games Begin,Horror,,,55m,Horror
341. Last Stop: Rocafort St.,Horror,4.1, (438),1h 29m,Horror
342. Steamboat Willie: Blood on the Water,Horror,,,,Horror
343. Portraits,Horror,4.9, (42),1h 22m,Horror
344. Wineville,Horror,4.4, (214),1h 40m,Horror
345. Bag of Lies,Horror,3.8, (563),1h 36m,Horror
346. Strange Harvest: Occult Murder in the Inland Empire,Horror,6.6, (63),1h 34m,Horror
347. Kakuda,Horror,5.3, (6.3K),1h 56m,Horror
348. The Cellar,Horror,5.8, (159),1h 25m,Horror
349. Good Neighbours,Horror,3.2, (157),1h 24m,Horror
"350. Spider Baby, or The Maddest Story Ever Told",Horror,5.2, (84),1h 12m,Horror
351. Thaghut,Horror,5.8, (268),1h 42m,Horror
352. Crust,Horror,6.2, (216),1h 42m,Horror
353. Clickbait: Unfollowed,Horror,5.0, (559),1h 30m,Horror
354. The Sin,Horror,5.3, (327),1h 43m,Horror
355. The Seductress from Hell,Horror,7.0, (14),1h 42m,Horror
356. 9 Windows,Horror,3.6, (299),1h 22m,Horror
357. The Family Business,Horror,8.2, (23),1h 29m,Horror
358. Name the Demon,Horror,3.5, (156),1h 17m,Horror
359. The Omicron Killer,Horror,2.9, (593),1h 38m,Horror
360. Heretics,Horror,5.9, (33),1h 23m,Horror
361. House on Haunted Hill,Horror,3.1, (28),,Horror
362. Spirit Whisker: The Revenant,Horror,5.5, (40),1h 49m,Horror
363. Wake,Horror,3.4, (259),1h 25m,Horror
364. Mountain Shark,Horror,5.1, (92),1h 21m,Horror
365. Cursed,Horror,4.2, (129),1h 21m,Horror
366. Vampire Zombies... From Space!,Horror,7.6, (59),1h 38m,Horror
367. Invited,Horror,5.2, (190),1h 11m,Horror
368. Black Spines,Horror,6.9, (21),1h 40m,Horror
369. Dagr,Horror,4.4, (2.6K),1h 17m,Horror
370. They Call Her Death,Horror,6.5, (21),1h 32m,Horror
371. Happy Birthday Luci,Horror,9.4, (55),,Horror
372. Sorop,Horror,6.9, (56),1h 43m,Horror
373. Aiden,Horror,2.6, (116),1h 14m,Horror
374. The Blackwell Ghost 8,Horror,6.1, (370),1h 9m,Horror
"375. Hemet, or the Landlady Don't Drink Tea",Horror,4.3, (84),1h 29m,Horror
376. Followers,Horror,3.7, (240),1h 14m,Horror
377. The Beast Inside,Horror,6.5, (32),,Horror
378. Whisper of the Witch,Horror,3.9, (315),1h 35m,Horror
379. Vina: Before 7 Days,Horror,5.3, (564),1h 40m,Horror
380. Terror of the Soul,Horror,,,,Horror
381. The McKinney Family Home Videos,Horror,5.5, (19),1h 8m,Horror
382. Sengkolo: Malam satu suro,Horror,6.1, (43),1h 40m,Horror
383. Weekend Deadaway,Horror,5.0, (75),,Horror
384. Campton Manor,Horror,3.4, (216),1h 23m,Horror
385. Pasar Setan,Horror,6.8, (53),1h 36m,Horror
386. Pacific Fear,Horror,3.4, (160),1h 25m,Horror
387. Daft State,Horror,6.4, (40),18+,Horror
388. Death Streamer,Horror,3.0, (225),1h 12m,Horror
389. Las Tias,Horror,4.8, (242),1h 27m,Horror
390. Killer Influence,Horror,2.8, (249),1h 24m,Horror
391. The Carters,Horror,5.4, (11),,Horror
392. Winter Island,Horror,4.7, (154),1h 42m,Horror
393. You Shouldn't Have Let Me In,Horror,4.1, (174),1h 24m,Horror
394. Ghatikachalam,Horror,7.0, (5),,Horror
395. Mother Father Sister Brother Frank,Horror,7.4, (102),1h 25m,Horror
396. Dracula: The Count's Kin,Horror,5.0, (43),,Horror
397. Bangsal Isolasi,Horror,4.7, (143),1h 16m,Horror
398. THEDÆMON,Horror,6.9, (37),1h 27m,Horror
399. Ship of the Damned,Horror,2.8, (293),1h 28m,Horror
400. Nearing Death,Horror,5.7, (310),1h 36m,Horror
401. American Werewolf,Horror,3.1, (94),1h 7m,Horror
402. Saint Catherine,Horror,5.8, (46),1h 26m,Horror
403. The Waves of Madness,Horror,6.7, (14),,Horror
404. The Girl in the Trunk,Horror,3.3, (337),1h 30m,Horror
405. Mandira,Horror,6.0, (991),2h 1m,Horror
406. Zim Zim Ala Kazim,Horror,3.5, (105),1h 40m,Horror
407. The Shadow,Horror,6.5, (225),1h 30m,Horror
408. H.P. Lovecraft's the Shadow Over Innsmouth,Horror,7.7, (12),,Horror
409. The Book of the Witch,Horror,5.5, (100),1h 13m,Horror
410. Hellhounds,Horror,3.4, (169),1h 21m,Horror
411. Camp Blood 9: Bride of Blood,Horror,7.0, (339),,Horror
412. In Tenebras: Into the Darkness,Horror,3.2, (170),1h 30m,Horror
413. The Boys,Horror,4.7, (135),2h 11m,Horror
414. The Last Nightmare Part One,Horror,6.1, (72),50m,Horror
415. Skeletons in the Closet,Horror,3.0, (560),1h 32m,Horror
416. Fright,Horror,6.8, (53),1h 21m,Horror
417. Carnage for Christmas,Horror,4.5, (334),1h 9m,Horror
418. The Epidemic,Horror,5.9, (67),1h 35m,Horror
419. Where is My Head?,Horror,6.8, (80),1h 30m,Horror
420. Gacy: Serial Killer Next Door,Horror,3.3, (472),1h 37m,Horror
421. Manipula,Horror,8.0, (21),1h 34m,Horror
422. Five Friends,Horror,6.7, (840),1h 52m,Horror
423. How to Make a Werewolf,Horror,5.6, (81),16+,Horror
424. Tsunami Sharks,Horror,3.5, (43),1h 10m,Horror
425. In the Belly of a Tiger,Horror,7.4, (101),1h 31m,Horror
426. Tenants,Horror,5.9, (76),1h 34m,Horror
427. Till Death Do Us Part,Horror,6.3, (265),1h 48m,Horror
428. Scurry,Horror,7.7, (21),1h 30m,Horror
429. Sattam En Kaiyil,Horror,8.0, (2.2K),2h 4m,Horror
430. Air Fryer Slaughter,Horror,7.0, (350),1h 30m,Horror
431. Oculus,Horror,6.0, (14),1h 53m,Horror
432. Members Club,Horror,4.7, (148),1h 30m,Horror
433. Camp Blood: Clown Shark,Horror,3.3, (81),1h 10m,Horror
434. Devil,Horror,4.6, (1.6K),1h 58m,Horror
435. Slashercise,Horror,5.4, (12),58m,Horror
436. Dead Whisper,Horror,3.9, (544),1h 28m,Horror
437. Lizzie Lazarus,Horror,4.5, (90),1h 31m,Horror
438. Sakaratul Maut,Horror,5.5, (145),1h 47m,Horror
439. The Thing,Horror,,,,Horror
440. Z Zone,Horror,5.1, (13),1h 23m,Horror
441. Ouija Castle,Horror,3.6, (96),,Horror
442. Inherit the Witch,Horror,3.2, (48),1h 25m,Horror
443. Shark Island,Horror,4.0, (113),1h 21m,Horror
444. Bogieville,Horror,5.7, (322),1h 48m,Horror
445. Crispy,Horror,3.4, (76),1h 16m,Horror
446. The Train of Death,Horror,4.7, (656),1h 43m,Horror
447. Run!,Horror,3.5, (99),1h 26m,Horror
448. Bhairadevi,Horror,8.8, (42),2h 14m,Horror
449. 200KG Vampire,Horror,5.2, (28),1h 33m,Horror
450. Morena,Horror,8.0, (50),1h 46m,Horror
451. Exorcism Chronicles: The Beginning,Horror,6.9, (60),1h 25m,Horror
452. Kryptic,Horror,6.4, (92),1h 36m,Horror
453. Lord of Wolves,Horror,2.8, (137),1h 27m,Horror
454. Pigman,Horror,3.7, (67),,Horror
455. Neon Fear,Horror,6.1, (373),40m,Horror
456. OMG: O Manchi Ghost,Horror,5.2, (584),2h 5m,Horror
457. Terrornet,Horror,3.8, (78),1h 28m,Horror
458. The Killgrin,Horror,8.0, (9),,Horror
459. The Girl Who Cried Her Eyes Out,Horror,3.9, (683),1h 34m,Horror
460. Broken Bird,Horror,5.8, (117),1h 39m,Horror
461. Mystic Singer,Horror,4.8, (234),1h 36m,Horror
462. Don't Open the Door,Horror,6.6, (8.4K),1h 27m,Horror
463. My Boo,Horror,6.1, (649),2h 5m,Horror
464. Jhamkudi,Horror,6.6, (975),2h 31m,Horror
465. Ghost Killer,Horror,7.1, (56),1h 45m,Horror
466. Don Dukun,Horror,7.0, (48),1h 38m,Horror
467. A Stranger in the Woods,Horror,4.1, (462),1h 24m,Horror
468. Aranmanai 4,Horror,5.0, (2.3K),2h 28m,Horror
469. Tragic Waste,Horror,7.9, (79),1h 17m,Horror
470. Spirit Riser,Horror,6.7, (33),1h 38m,Horror
471. No Voltees,Horror,5.5, (204),1h 34m,Horror
472. O Clube das Mulheres de Negócios,Horror,4.9, (89),1h 35m,Horror
473. Scared Shitless,Horror,6.1, (204),1h 16m,Horror
474. Hunters on a White Field,Horror,4.9, (442),1h 40m,Horror
"475. Nanay, tatay",Horror,7.6, (40),2h,Horror
476. Vertical,Horror,5.2, (108),1h 51m,Horror
477. Advent,Horror,4.8, (20),1h 17m,Horror
478. Valari,Horror,8.0, (2.6K),2h 15m,Horror
479. Hunter of the Night,Horror,5.7, (50),1h 30m,Horror
480. A Halloween Feast,Horror,5.5, (776),1h 43m,Horror
481. Feet of Death,Horror,3.9, (223),1h 46m,Horror
482. Deadly Culture: Final Mutation,Horror,2.7, (48),1h 9m,Horror
483. This Never Happened,Horror,4.8, (371),1h 30m,Horror
484. Hello Neighbor,Horror,7.9, (15),,Horror
485. The Night Curse of Reatrei,Horror,4.5, (110),1h 35m,Horror
486. Rambut Kafan,Horror,4.7, (80),1h 38m,Horror
487. The Clock,Horror,3.7, (18),1h 20m,Horror
488. Camp Terror,Horror,4.6, (35),1h 50m,Horror
489. Listen Carefully,Horror,3.4, (134),1h 21m,Horror
490. Easter Bloody Easter,Horror,3.2, (275),1h 43m,Horror
491. Ice Nine Kills Presents: Welcome to Horrorwood,Horror,8.4, (28),1h 16m,Horror
492. Catch a Killer,Horror,6.9, (9),1h 22m,Horror
493. Touched by Eternity,Horror,6.0, (49),1h 35m,Horror
"494. Silent Night, Bloody Night 3: Descent",Horror,4.2, (144),1h 40m,Horror
495. Buzz House: The Movie,Horror,3.2, (1.2K),1h 33m,Horror
496. Guys at Parties Like It,Horror,3.9, (164),1h 19m,Horror
497. Kutukan Calon Arang,Horror,,,1h 41m,Horror
498. Hide N Seek,Horror,8.9, (2.2K),2h 14m,Horror
499. Noise,Horror,6.8, (7),1h 35m,Horror
500. Dosen Ghaib: It's Nighttime or You Already Know,Horror,4.2, (248),1h 34m,Horror
501. Passages of Nexus,Horror,6.3, (178),1h 48m,Horror
502. Riders,Horror,6.7, (437),1h 45m,Horror
503. Nyctophobia,Horror,7.6, (1.8K),1h 30m,Horror
504. Shadows of Bigfoot,Horror,4.0, (127),,Horror
505. Jugaremos en el bosque,Horror,4.8, (90),1h 30m,Horror
506. They Turned Us Into Killers,Horror,2.8, (246),1h 26m,Horror
507. Are You Dead Yet?,Horror,,,,Horror
508. Vampire Lake,Horror,5.2, (128),,Horror
509. Book of the Dead,Horror,5.7, (67),1h 30m,Horror
510. Don't Look Back... I Know Your Origins,Horror,4.5, (72),1h 44m,Horror
511. Take Good Care,Horror,,,1h 41m,Horror
512. Love Me If You Dare,Horror,4.3, (467),2h 8m,Horror
513. Alyad Palyad,Horror,6.9, (1.2K),2h 9m,Horror
514. Maya,Horror,,,1h 48m,Horror
515. Up the Catalogue,Horror,,,,Horror
516. Horny Teenagers Must Die!,Horror,3.2, (228),1h 24m,Horror
517. People in the Walls,Horror,3.3, (30),1h 33m,Horror
518. Tide,Horror,4.0, (114),1h 22m,Horror
519. Mannequin,Horror,5.7, (104),,Horror
520. Ronggeng Kematian,Horror,5.4, (138),1h 38m,Horror
521. Thine Ears Shall Bleed,Horror,6.0, (820),1h 42m,Horror
522. Dr. Sander's Sleep Cure,Horror,6.3, (529),1h 38m,Horror
523. Side Effects May Vary,Horror,7.3, (39),,Horror
524. I Left My Heart in Colombia,Horror,9.1, (413),,Horror
525. Finger Licking,Horror,4.8, (7),,Horror
526. Halloween: Season of the Boogeyman,Horror,7.8, (27),,Horror
527. Angel with a Gun,Horror,,,,Horror
528. Protein,Horror,6.6, (59),1h 40m,Horror
529. Virgo,Horror,7.0, (46),1h 27m,Horror
530. Deadbolt,Horror,4.6, (320),1h 23m,Horror
531. The House on Laura Anne Dr.,Horror,4.5, (645),1h 15m,Horror
532. Salem Witch Doll,Horror,2.8, (116),1h 16m,Horror
533. Amityville Bigfoot,Horror,3.0, (135),1h 28m,Horror
534. Visher,Horror,4.2, (360),1h 5m,Horror
535. Jimmy,Horror,4.1, (197),1h 25m,Horror
536. The Fetch,Horror,8.4, (38),,Horror
537. Paku Tanah Jawa,Horror,3.9, (105),1h 40m,Horror
538. Ladybug,Horror,5.2, (28),1h 47m,Horror
539. Roxana,Horror,4.0, (62),1h 38m,Horror
540. Tenement,Horror,5.0, (97),1h 28m,Horror
541. Para Betina Pengikut Iblis: Part 2,Horror,4.7, (115),1h 30m,Horror
542. Janji Darah,Horror,4.4, (143),1h 44m,Horror
543. Jurassic Triangle,Horror,2.5, (275),1h 24m,Horror
544. Purgatory Station,Horror,3.2, (54),1h 49m,Horror
545. The Summer We Died,Horror,5.2, (401),1h 13m,Horror
546. Anoko wa Daare?,Horror,5.4, (62),2h 5m,Horror
547. Water Horse,Horror,6.0, (237),1h 25m,Horror
548. The Bad Nun 3,Horror,3.0, (266),1h 12m,Horror
549. Oye Bhootni Ke,Horror,8.6, (19),,Horror
550. Sea of Madness,Horror,7.8, (21),1h 33m,Horror
551. The New Purge,Horror,,,,Horror
552. Silence of the Prey,Horror,3.8, (287),1h 37m,Horror
553. Peter Rabid,Horror,,,,Horror
554. The Best of Me,Horror,,,1h 29m,Horror
555. Clown II,Horror,7.5, (12),2h 21m,Horror
556. Who's Watching,Horror,8.4, (11),,Horror
557. The Prodigy,Horror,5.0, (24),1h 23m,Horror
558. Cisza nocna,Horror,5.5, (223),1h 52m,Horror
559. The North Witch,Horror,5.4, (11),1h 20m,Horror
560. The Vord,Horror,3.4, (61),1h 41m,Horror
561. Terror Zone,Horror,3.2, (7),1h 28m,Horror
562. The Deserving,Horror,8.3, (64),,Horror
563. Killington,Horror,2.8, (161),1h 27m,Horror
564. The Last Stand,Horror,,,,Horror
565. In the Name of God,Horror,5.2, (153),1h 29m,Horror
566. Videotheque,Horror,6.1, (98),1h 52m,Horror
567. Erbsünde - Veil of Sin,Horror,,,1h 18m,Horror
568. For Sale,Horror,4.8, (659),1h 55m,Horror
569. Porcelain,Horror,3.8, (105),1h 28m,Horror
570. The Woods Are Real,Horror,2.4, (454),1h 20m,Horror
571. Ripper Revealed,Horror,4.8, (136),1h 10m,Horror
572. 404 Run Run,Horror,5.9, (120),1h 44m,Horror
573. Idiot Girls and School Ghost: School Anniversary,Horror,7.3, (41),1h 30m,Horror
574. Jimmy and Stiggs,Horror,6.1, (30),,Horror
575. Creep Encounters,Horror,6.3, (60),1h 30m,Horror
576. Alpacalypse,Horror,5.5, (25),1h 17m,Horror
577. I'm Haunted 2,Horror,5.5, (62),,Horror
578. Séance,Horror,,,1h 25m,Horror
579. Darling,Horror,5.3, (739),2h 39m,Horror
580. Karkhanu,Horror,9.0, (52),,Horror
581. Amityville AI,Horror,4.3, (29),,Horror
582. The Sisters,Horror,4.7, (141),2h 2m,Horror
583. Bigfoot,Horror,5.2, (26),,Horror
584. Art of a Hit,Horror,4.2, (209),1h 33m,Horror
585. La damnée,Horror,6.1, (100),1h 20m,Horror
586. Rose's Last Session,Horror,6.0, (17),,Horror
587. Dabba,Horror,5.2, (20),1h 15m,Horror
588. Swoon,Horror,6.7, (11),1h 23m,Horror
589. Effigy,Horror,2.8, (260),1h 18m,Horror
590. A Wedding Story,Horror,5.2, (2.2K),1h 50m,Horror
591. Territory,Horror,4.8, (29),1h 33m,Horror
592. An Intruder Among Us,Horror,9.2, (14),,Horror
593. Hu Die Da Shia,Horror,5.2, (16),1h 42m,Horror
594. Island of the Dolls 2,Horror,3.0, (151),1h 23m,Horror
595. The Hereditary,Horror,,,,Horror
596. Project Mutationem: The Second Collection,Horror,8.1, (7),1h 43m,Horror
597. Flesh of the Unforgiven,Horror,9.0, (38),1h 28m,Horror
598. Bloody Bridget,Horror,7.1, (53),1h 21m,Horror
599. Byte,Horror,4.8, (113),1h 37m,Horror
600. The Hunter's Anthology: The Demon Hunter,Horror,4.9, (93),2h 6m,Horror
601. Pee Nak 4,Horror,4.8, (395),1h 55m,Horror
602. Bloody Ishq,Horror,2.9, (2.2K),2h 18m,Horror
603. Massacre at Femur Creek,Horror,7.7, (366),1h 22m,Horror
604. Petak Umpet,Horror,5.9, (22),1h 24m,Horror
605. A Game in the Woods,Horror,7.4, (21),1h 20m,Horror
606. C202,Horror,7.8, (2.2K),2h 15m,Horror
607. Sankta Lucia,Horror,6.8, (31),,Horror
608. This Man,Horror,4.6, (20),1h 29m,Horror
609. The Vampire and the Vigilante,Horror,3.6, (45),1h 15m,Horror
610. Night Harvest,Horror,4.5, (60),,Horror
611. Behave,Horror,3.0, (136),1h 28m,Horror
612. Kuyang,Horror,5.2, (451),1h 37m,Horror
613. Beach Chain,Horror,,,,Horror
614. Final Girl: Halloween,Horror,4.6, (104),1h 25m,Horror
615. Gone with the Dead,Horror,5.2, (37),1h 36m,Horror
616. Cursed in Baja,Horror,8.2, (19),1h 20m,Horror
617. The Occult,Horror,,,,Horror
618. Lampir,Horror,5.9, (182),1h 37m,Horror
619. Pesadilla,Horror,6.8, (28),1h 52m,Horror
620. He Sees You When You're Sleeping,Horror,4.2, (146),1h 23m,Horror
621. The Forest,Horror,,,1h 47m,Horror
622. Continente,Horror,5.4, (68),1h 55m,Horror
623. Nowhere Land,Horror,3.6, (9),1h 24m,Horror
624. Talahib,Horror,5.6, (16),1h 23m,Horror
625. Migraine,Horror,8.4, (22),1h 5m,Horror
626. Killjoy: Terrify,Horror,4.0, (9),,Horror
627. The Elite of Devils,Horror,3.6, (38),1h 48m,Horror
628. Trizombie,Horror,7.5, (56),1h 22m,Horror
629. Traumatika,Horror,5.6, (56),1h 27m,Horror
630. Grayson's Encounter,Horror,7.3, (22),1h 10m,Horror
631. A Herança,Horror,6.4, (56),1h 20m,Horror
632. Jeffrey's Hell,Horror,4.8, (79),1h 20m,Horror
633. All Hallows' Eve: Inferno,Horror,4.2, (122),1h 14m,Horror
634. 4:44 : Time of Fear,Horror,5.1, (8),44m,Horror
635. Agapouse ta louloudia perissotero,Horror,5.3, (176),1h 26m,Horror
636. Pins & Needles,Horror,,,,Horror
637. Wild Animal,Horror,8.2, (12),19m,Horror
638. The Box,Horror,3.7, (68),1h 19m,Horror
639. Arctic Hollow,Horror,2.3, (177),1h 10m,Horror
640. Guna guna istri muda,Horror,3.0, (58),1h 38m,Horror
641. The Cursed Land,Horror,5.6, (278),2h 8m,Horror
642. Noclip,Horror,4.6, (22),1h 1m,Horror
643. I Saw Black Clouds,Horror,3.9, (24),1h 19m,Horror
644. Biaz: Kara Iyenin Laneti,Horror,8.6, (37),,Horror
645. Appetite for Sin,Horror,5.8, (64),,Horror
646. Ame no naka no yokujô,Horror,6.0, (65),2h 12m,Horror
647. Overkill,Horror,3.5, (23),,Horror
648. Clownface 3,Horror,9.4, (34),1h 44m,Horror
649. A Maldição de Romanova,Horror,,,1h 20m,Horror
650. The Gatekeeper,Horror,5.2, (17),1h 37m,Horror
651. Elf in the Hood,Horror,4.7, (14),1h 16m,Horror
652. Espantaho,Horror,5.5, (35),1h 30m,Horror
653. Bigfoot Exorcist,Horror,2.7, (215),1h 10m,Horror
654. Scream 2,Horror,,,31m,Horror
655. Old Wounds,Horror,8.6, (10),1h 49m,Horror
656. Pagpag 24/7,Horror,4.4, (50),2h 10m,Horror
657. Trinil,Horror,4.5, (348),1h 45m,Horror
658. The Deadly Swarm,Horror,2.4, (181),1h 21m,Horror
659. Blood Mountain Massacre,Horror,5.5, (33),1h 29m,Horror
660. Séance Games: Metaxu,Horror,3.6, (133),1h 26m,Horror
661. Cold Blows the Wind,Horror,5.1, (352),1h 25m,Horror
662. Ma Da: The Drowning Spirit,Horror,4.5, (189),1h 30m,Horror
663. Sinakagon,Horror,6.8, (31),1h 55m,Horror
664. Echoes of Crystal Lake: A Friday the 13th Story,Horror,8.4, (16),3m,Horror
665. Anak Perjanjian Syaitan 2,Horror,6.6, (32),1h 29m,Horror
666. The Tormented,Horror,5.0, (16),1h 25m,Horror
